Superstrate_thickness,Frequency10,Frequency01
770,2.504549923,3.237854113
770,2.504553693,3.237854563
770,2.504554862,3.23786256
770,2.504551149,3.237861169
770,2.504548698,3.237858217
770,2.504552869,3.237860428
770,2.504552267,3.237856203
770,2.504550575,3.23786156
770,2.504550151,3.237861805
770,2.504549963,3.237857098
770,2.504553187,3.237856165
770,2.5045549,3.237863972
770,2.504549924,3.237855643
770,2.504546336,3.237861943
770,2.504551865,3.237855549
770,2.504554249,3.237856763
770,2.504553202,3.237853998
770,2.504555315,3.237857295
770,2.504555746,3.237860059
770,2.504554039,3.237854639
770,2.504546408,3.237860206
770,2.504546722,3.237856644
770,2.504548597,3.237855137
770,2.504550638,3.23785785
770,2.504547033,3.237856214
770,2.504547694,3.237855378
770,2.504552202,3.23785897
770,2.504546983,3.237861603
770,2.50454648,3.237856629
770,2.504553067,3.237862769
770,2.504547412,3.237863578
770,2.50455144,3.237856498
770,2.5045521,3.237858397
770,2.504547255,3.237860071
770,2.50454969,3.2378617
770,2.504549061,3.23785853
770,2.504550951,3.237855652
770,2.504546628,3.237858377
770,2.504546329,3.237855722
770,2.504552854,3.237854028
770,2.504554077,3.237854697
770,2.504555374,3.23785808
770,2.504550092,3.237863851
770,2.504551871,3.237859799
770,2.504549107,3.237858555
770,2.504547377,3.237855023
770,2.504553299,3.237862769
770,2.504548081,3.237854195
770,2.504548376,3.237857902
770,2.504550026,3.237858653
770,2.504546874,3.237860962
770,2.504553254,3.237854675
770,2.504555798,3.237854355
770,2.504546913,3.237862026
770,2.504550675,3.237859429
770,2.504549416,3.237854805
770,2.504553574,3.237862661
770,2.504548954,3.237856042
770,2.504546551,3.237862457
770,2.504546148,3.237858407
770,2.504547292,3.237855582
770,2.504554504,3.237857885
770,2.504554236,3.237854927
770,2.504547857,3.237854294
770,2.504545829,3.237858874
770,2.50454833,3.237859253
770,2.504547087,3.237854691
770,2.50455436,3.237854957
770,2.504548098,3.237861173
770,2.504552629,3.237858952
770,2.504552731,3.237854882
770,2.504554208,3.237863132
770,2.504551574,3.237862383
770,2.504552456,3.237854421
770,2.50454835,3.237860019
770,2.504554128,3.237863443
770,2.504546488,3.237857909
770,2.504546475,3.237858082
770,2.504549539,3.237861938
770,2.504551752,3.237860039
770,2.50455532,3.237859307
770,2.504550915,3.237856958
770,2.504551238,3.237859922
770,2.504555141,3.237858421
770,2.504551475,3.237861599
770,2.504555298,3.237857253
770,2.504549836,3.237861084
770,2.504555605,3.237861163
770,2.504548576,3.237861694
770,2.504546584,3.23785988
770,2.504548332,3.237861393
770,2.504551288,3.23786297
770,2.504554595,3.237856484
770,2.504546605,3.237857441
770,2.504554035,3.237858012
770,2.50455439,3.237855895
770,2.504554033,3.23785844
770,2.504553272,3.237863688
770,2.504547832,3.237860714
770,2.504547391,3.237862367
770,2.50454762,3.237863749
770,2.504554311,3.237863025
770,2.504553624,3.237862557
770,2.504546941,3.237854026
770,2.504547921,3.237859796
770,2.504546636,3.237863864
770,2.504550323,3.237854519
770,2.504548971,3.237858566
770,2.504548784,3.237855001
770,2.50455572,3.237857749
770,2.504553345,3.237862347
770,2.504546887,3.23785774
770,2.504550588,3.237856289
770,2.504548338,3.237854046
770,2.504555258,3.23786181
770,2.504551319,3.237860894
770,2.504546028,3.237862128
770,2.504550219,3.237859055
770,2.504548718,3.23786371
770,2.504549382,3.237856346
770,2.50455184,3.237862162
770,2.504554214,3.237859766
770,2.504555589,3.237860612
770,2.504548437,3.237854613
770,2.504554671,3.237861221
770,2.504554316,3.237860784
770,2.504547404,3.237862024
770,2.504548842,3.237860471
770,2.504553871,3.237863774
770,2.504549235,3.237859488
770,2.504550469,3.237854548
770,2.504554637,3.237854803
770,2.504549353,3.23786349
770,2.504547765,3.23785732
770,2.504550835,3.237859325
770,2.504546318,3.237858849
770,2.504547651,3.237862189
770,2.504547167,3.237861136
770,2.504550993,3.237860431
770,2.50454889,3.237857882
770,2.504553912,3.237858827
770,2.504551767,3.237860418
770,2.50455517,3.237863926
770,2.504548955,3.23785693
770,2.504551791,3.237860587
770,2.504555368,3.237860375
770,2.504553608,3.237854033
770,2.504547492,3.237857015
770,2.504547575,3.237859984
770,2.504553894,3.23785602
770,2.504548332,3.237863047
770,2.504551346,3.23786282
770,2.50454685,3.237855322
770,2.504552299,3.237855328
770,2.504546263,3.237863873
770,2.504546718,3.237863592
770,2.504549866,3.237855711
770,2.504546387,3.237862131
770,2.504553433,3.237857808
770,2.504548136,3.237856808
770,2.504550116,3.237855133
770,2.504546717,3.237858264
770,2.504555764,3.237854848
770,2.50455029,3.237856917
770,2.5045491,3.237862882
770,2.504547568,3.237854004
770,2.504552054,3.237863024
770,2.504553098,3.23786325
770,2.504548321,3.237860368
770,2.504554909,3.237857702
770,2.504549928,3.237857849
770,2.504549864,3.237861128
770,2.50454585,3.237863259
770,2.5045475,3.237858853
770,2.504552716,3.237857551
770,2.504550131,3.237858429
770,2.504553506,3.237858462
770,2.504554806,3.237859643
770,2.504546988,3.237861613
770,2.50455249,3.237863755
770,2.504547158,3.237857263
770,2.504551141,3.237854282
770,2.504554436,3.237860477
770,2.504551135,3.237862813
770,2.504554975,3.237857943
770,2.504555801,3.23785708
770,2.504551575,3.23786099
770,2.504554608,3.237857603
770,2.504554404,3.237858345
770,2.504554098,3.237861049
770,2.504546756,3.237862671
770,2.504549389,3.237854961
770,2.504555115,3.237862849
770,2.504552407,3.237857355
770,2.504547106,3.237861028
770,2.504552736,3.237856828
770,2.504550589,3.237855377
770,2.504552519,3.237854613
770,2.50455291,3.237863541
770,2.504547414,3.23786388
770,2.50455043,3.237854033
770,2.50455538,3.237861764
770,2.504553497,3.23785741
770,2.504546913,3.23786251
770,2.504545999,3.237861901
770,2.504555693,3.23785861
770,2.504552971,3.237855411
770,2.504546216,3.237860001
770,2.504546257,3.237855223
770,2.50454966,3.237860887
770,2.504548387,3.237858121
770,2.504554177,3.237859407
770,2.504552079,3.237857445
770,2.504545911,3.237860305
770,2.504555314,3.237861613
770,2.504549686,3.237856985
770,2.504552041,3.237856737
770,2.504548923,3.237854251
770,2.504554848,3.237862959
770,2.504549154,3.237854035
770,2.504549087,3.237855189
770,2.504554521,3.237861847
770,2.504547499,3.237856
770,2.504548203,3.237860678
770,2.504554056,3.237862184
770,2.504554855,3.237857823
770,2.504551159,3.237860772
770,2.504551604,3.23785776
770,2.504553945,3.237859276
770,2.504548872,3.237861506
770,2.504549005,3.237854509
770,2.504546489,3.237854635
770,2.504546491,3.237859404
770,2.50454884,3.237861741
770,2.50455441,3.237858962
770,2.504546518,3.237861499
770,2.50455426,3.237862944
770,2.504548447,3.237862019
770,2.504551915,3.237863502
770,2.504550163,3.23785924
770,2.504555799,3.237861786
770,2.504552169,3.237856629
770,2.504547054,3.237858154
770,2.504547324,3.237857118
770,2.504550274,3.237860823
770,2.50454952,3.237860243
770,2.504554649,3.237860453
770,2.504555623,3.237860235
770,2.504552527,3.237858217
770,2.504553491,3.23786064
770,2.504548866,3.237855908
770,2.504550009,3.237861038
770,2.504547678,3.237855474
770,2.504549467,3.23785563
770,2.50455535,3.237858153
770,2.504554813,3.237855525
770,2.504547163,3.237860195
770,2.504555382,3.23785608
770,2.504553328,3.23786284
770,2.504549995,3.237856914
770,2.504553856,3.237863567
770,2.504548317,3.237854334
770,2.504553742,3.237855309
770,2.504547324,3.237862578
770,2.504546886,3.237858106
770,2.50454599,3.237859211
770,2.504555425,3.237858802
770,2.504551472,3.23785564
770,2.504546415,3.237862843
770,2.504553794,3.237860903
770,2.504547116,3.237862948
770,2.504548118,3.237857648
770,2.504550335,3.237862958
770,2.504555034,3.237862896
770,2.504552454,3.237855109
770,2.504554111,3.237854987
770,2.504554275,3.237860131
770,2.504553342,3.237862866
770,2.504554837,3.237855036
770,2.504554345,3.237861308
770,2.504554909,3.237861218
770,2.504554705,3.237858376
770,2.504551728,3.237859854
770,2.504547551,3.23786095
770,2.50455301,3.237858441
770,2.504552659,3.237860087
770,2.50454978,3.237854715
770,2.504545939,3.237859018
770,2.504546032,3.23785766
770,2.504554204,3.237858644
770,2.504551039,3.237856047
770,2.504554841,3.237863942
770,2.504554264,3.237859996
770,2.504545845,3.237857098
770,2.504555412,3.237858216
770,2.504552497,3.237855118
770,2.504548856,3.237857299
770,2.504554799,3.237855609
770,2.504546526,3.237857305
770,2.504551176,3.237860171
770,2.504554062,3.237857141
770,2.504555624,3.237858785
770,2.504546065,3.237856422
770,2.504551619,3.237856472
770,2.504553582,3.237860667
770,2.504550022,3.237862327
770,2.504547719,3.237856965
770,2.504549179,3.237856304
770,2.504551424,3.237860838
770,2.504545839,3.237858132
770,2.504548352,3.237857085
770,2.504553153,3.237859569
770,2.504546973,3.237863831
770,2.504547555,3.23785675
770,2.504551047,3.23786152
770,2.504548751,3.237862477
770,2.504546564,3.237858924
770,2.504554079,3.23785548
770,2.504552101,3.237854427
770,2.504553032,3.23785594
770,2.504548152,3.237858343
770,2.504550158,3.237856986
770,2.50455416,3.237857715
770,2.504554209,3.237859646
770,2.504549896,3.237856419
770,2.504553786,3.237861156
770,2.504551023,3.2378542
770,2.504550061,3.237858716
770,2.504553168,3.237860268
770,2.504555704,3.237862268
770,2.504548727,3.237861959
770,2.504546673,3.237856238
770,2.504555092,3.237855841
770,2.504546765,3.237857887
770,2.504555131,3.237860024
770,2.50455305,3.237862945
770,2.504546411,3.237859419
770,2.504551718,3.23786013
770,2.504546707,3.237857106
770,2.504555563,3.237861632
770,2.50455159,3.23785555
770,2.504552315,3.237857106
770,2.504552958,3.237863164
770,2.504553436,3.237862916
770,2.504553022,3.237856692
770,2.504545946,3.237856957
770,2.50455521,3.237862176
770,2.504550975,3.237862659
770,2.504547256,3.237857571
770,2.50455338,3.237855929
770,2.504550777,3.237862526
770,2.504553274,3.237861791
770,2.504555469,3.237859538
770,2.504554798,3.237860111
770,2.504547046,3.237863819
770,2.504553651,3.237861856
770,2.504555361,3.237861011
770,2.504553686,3.237863428
770,2.504552846,3.237855441
770,2.504550011,3.237855673
770,2.504551286,3.237854604
770,2.504550563,3.237859844
770,2.504549516,3.237860116
770,2.504547929,3.237859508
770,2.504554759,3.23785704
770,2.504551642,3.237861285
770,2.504550561,3.237861905
770,2.504552148,3.23786276
770,2.504551701,3.237859475
770,2.504554432,3.237854917
770,2.504552379,3.237854371
770,2.504552102,3.237854561
770,2.504548419,3.2378546
770,2.50455403,3.237863382
770,2.504550318,3.237858089
770,2.504551974,3.237863513
770,2.504552516,3.237863294
770,2.504553328,3.237855854
770,2.504550134,3.23785476
770,2.504553222,3.23786084
770,2.504554066,3.237863723
770,2.504547661,3.237857766
770,2.504551852,3.237859925
770,2.50454845,3.237863259
770,2.504552508,3.237855419
770,2.504555807,3.237859424
770,2.504547177,3.237854101
770,2.504549958,3.237862906
770,2.504549709,3.237857728
770,2.504553391,3.237860627
770,2.504546032,3.237858324
770,2.504553966,3.237860309
770,2.50454855,3.237862511
770,2.504551546,3.237856366
770,2.504554436,3.237863162
770,2.504550769,3.237861663
770,2.504553947,3.237861091
770,2.504549739,3.237862106
770,2.504547099,3.237856024
770,2.504552971,3.237859978
770,2.504555821,3.237860874
770,2.504550048,3.237862697
770,2.504546651,3.237860586
770,2.504547753,3.237855854
770,2.504554086,3.237858656
770,2.504555738,3.237855803
770,2.504545844,3.237860534
770,2.504554511,3.23785535
770,2.504552436,3.237856349
770,2.504547612,3.237862294
770,2.504553568,3.237860207
770,2.504553924,3.237860341
770,2.504552537,3.237857965
770,2.504552706,3.237854261
770,2.504549374,3.237863428
770,2.504554972,3.23785481
770,2.504554813,3.237854832
770,2.504555015,3.237863348
770,2.504552126,3.237856687
770,2.50454784,3.237861722
770,2.504555242,3.237856372
770,2.504553624,3.23786085
770,2.504555771,3.23786044
770,2.504555532,3.237858361
770,2.504552701,3.237856084
770,2.504549921,3.237856924
770,2.504555344,3.237858918
770,2.504555046,3.237862313
770,2.504553252,3.237861102
770,2.504554003,3.237854401
770,2.504546434,3.237855315
770,2.504554313,3.237856933
770,2.504553996,3.237863271
770,2.504546969,3.23785477
770,2.504551563,3.237862272
770,2.504545947,3.237860178
770,2.504547554,3.237854386
770,2.504547963,3.237858611
770,2.50454979,3.237861262
770,2.50454595,3.237862391
770,2.504550482,3.237856414
770,2.504545883,3.237861327
770,2.504555698,3.237861176
770,2.504553125,3.237859531
770,2.504553716,3.237857207
770,2.504549421,3.237853998
770,2.504550802,3.237856572
770,2.504549764,3.237860038
770,2.504551973,3.237856607
770,2.50454782,3.237857517
770,2.504553933,3.237855095
770,2.504548322,3.237862
770,2.504554894,3.237862618
770,2.50454853,3.237861243
770,2.504551226,3.237863191
770,2.504548803,3.23785704
770,2.504555632,3.237862156
770,2.504547699,3.237857614
770,2.504555569,3.237857062
770,2.504551886,3.237859492
770,2.504555457,3.237854885
770,2.504549063,3.237861723
770,2.504547005,3.237861467
770,2.504547987,3.237858536
770,2.504555406,3.237855548
770,2.50455214,3.237859266
770,2.504547958,3.237858986
770,2.504553736,3.237856355
770,2.504553241,3.237857265
770,2.504548929,3.2378632
770,2.504547335,3.237862186
770,2.504546638,3.237860015
770,2.504550691,3.237854238
770,2.504548223,3.237854604
770,2.504553109,3.237861873
770,2.50455084,3.237862618
770,2.504548718,3.237857528
770,2.504554665,3.237856615
770,2.504555396,3.237855273
770,2.504552234,3.237859638
770,2.504551927,3.237863328
770,2.504547399,3.237860458
770,2.504545952,3.237860864
770,2.504546873,3.237862131
770,2.504555296,3.237856202
770,2.504548515,3.237862976
770,2.504551334,3.237859109
770,2.504549203,3.237857846
770,2.504553676,3.237856632
770,2.50455188,3.237861359
770,2.504555721,3.237863647
770,2.504546031,3.237859702
770,2.504552664,3.237861312
770,2.50454945,3.23786315
770,2.504547129,3.237855561
770,2.504549724,3.237861978
770,2.504554225,3.237858767
770,2.504552295,3.237859318
770,2.504552132,3.237857157
770,2.504551316,3.237862861
770,2.504546686,3.237856578
770,2.504546863,3.23785516
770,2.504550411,3.237861228
770,2.504552357,3.237856401
770,2.504554699,3.237855198
770,2.504546481,3.237860393
770,2.504553708,3.237859604
770,2.504545892,3.23785985
770,2.504550946,3.237861641
770,2.504550486,3.237862041
770,2.504547032,3.237860017
770,2.50454799,3.237857831
770,2.504553861,3.237860352
770,2.504546976,3.237861033
770,2.504554346,3.237855021
770,2.504547402,3.237857534
770,2.504553729,3.237855394
770,2.50454699,3.237858995
770,2.504551921,3.237861785
770,2.504553102,3.237856251
770,2.504553803,3.23785971
770,2.504546224,3.23785927
770,2.50454904,3.237855378
770,2.504546096,3.237854887
770,2.504548144,3.237859852
770,2.504549838,3.237863456
770,2.504547268,3.237856743
770,2.504554693,3.237856499
770,2.504555118,3.237857794
770,2.504549058,3.237862714
770,2.504551091,3.237857367
770,2.504553872,3.23785434
770,2.50455265,3.237854756
770,2.504548952,3.237854439
770,2.504549549,3.237862739
770,2.504555422,3.237859744
770,2.504555489,3.237860607
770,2.504554939,3.237859775
770,2.504552912,3.237855487
770,2.504555398,3.237855704
770,2.504547286,3.237860495
770,2.504546396,3.23785985
770,2.50455415,3.237862385
770,2.50454978,3.23785909
770,2.504555356,3.237861001
770,2.504546757,3.237860995
770,2.504547095,3.237860364
770,2.50455446,3.237857275
770,2.504552411,3.23786083
770,2.504554133,3.237861103
770,2.504552678,3.237859126
770,2.504547749,3.237859093
770,2.504553818,3.237863313
770,2.50454879,3.237863857
770,2.504546421,3.237862163
770,2.5045518,3.237860286
770,2.504549411,3.237863439
770,2.504546818,3.237856561
770,2.504550392,3.237861133
770,2.504552087,3.237856071
770,2.504545887,3.23786285
770,2.504552855,3.237863238
770,2.504555027,3.237858124
770,2.504545887,3.237857551
770,2.504547196,3.237863575
770,2.504550184,3.237862529
770,2.504555133,3.237856681
